titles,content,label
"Warum schweigt Van der Bellen zu Mordfall Leonie, aber gratuliert Bundeskanzler Kurz?","Bundespräsident    11. Juli 2021 / 09:47Warum schweigt Van der Bellen zu Mordfall Leonie, aber gratuliert Bundeskanzler Kurz?Bundespräsident Alexander Van der Bellen ist dafür bekannt, sich zu unangenehmen innenpolitischen Themen gerne auszuschweigen, vor allem wenn sie Linksextremismus, Korruption, Terror oder Migrantengewalt betreffen. Zu letzterer schweigt das grüne Staatsoberhaupt im Fall der mutmaßlich von Afghanen vergewaltigt und ermordeten Leonie geradezu ohrenbetäubend.Kein Wort zu Fall Leonie, aber Glückwünsche für KurzWo offenbar die Prioritäten und Sympathien Van der Bellens liegen, sieht man insbesondere seit seinem eisernen Schweigen und seiner Untätigkeit zu den grassierenden Korruptionsfällen in der Republik, hauptsächlich verursacht durch die ÖVP. Nur nach großem öffentlichen Druck äußerste sich der Bundespräsident mehr als zurückhaltend zu den Affären rund um ÖVP-Finanzminister Gernot Blümel und diverse Chat-Nachrichten.Und nun, obwohl ganz Österreich davon spricht und bestürzt ist, vernahm man vom Staatsoberhaupt ebenfalls keine Wortmeldung zu der bestialischen Tat am minderjährigen Mädchen Leonie. Dafür hatte Van der Bellen aber offenbar Zeit, Bundeskanzler Sebastian Kurz (ÖVP) zu seiner in den Boulevardmedien bestens platzierten, bevorstehenden Vaterschaft zu beglückwünschen. Auf Twitter schrieb Van der Bellen unter anderem von seiner Freude über die Nachricht. Ein blanker Hohn für die Hinterbliebenen von Leonie und vielen anderen Menschen, die Migrantengewalt in Österreich tagtäglich am eigenen Leib erfahren müssen.Van der Bellen gratuliert IslamistenEs ist nicht der erste Skandal rund um deplatzierte Glückwünsche Van der Bellens. Erst vor wenigen Tagen schlug die Gratulation des Bundespräsidenten für den neuen amtierenden Präsidenten des Irans hohe Wellen, unzensuriert berichtete. Dieser ist bekannt als islamistischer Hardliner und laut iranischer Opposition für die Tode tausender Demokratiebefürworter mitverantwortlich.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Nehammers dummer und peinlicher Sager: „Islamisten sind keine Muslime“,"Parlament    10. Juli 2021 / 18:35Nehammers dummer und peinlicher Sager: „Islamisten sind keine Muslime“Die oftmals martialische Rhetorik des ÖVP-Innenministers Karl Nehammer kann über fehlendes Wissen nicht hinwegtäuschen. Peinlich wird es, wenn der zuständige Minister für Asyl, aber auch für Terrorismusbekämpfung keine Ahnung über Islamisten und Moslems hat.Verheerender SatzIn seiner Rede im Parlament sagte Nehammer tatsächlich den Satz:Islamisten sind keine Muslime.Islamisten wollen GottesstaatRichtig gehört? Ein Blick, Herr Innenminister, auf Wikipedia hätte genügt, um sich vor aller Öffentlichkeit nicht zu blamieren. Bei den Islamisten handelt es sich um den radikalen Islam, der eine allein religiös legitimierte Gesellschafts- und Staatsordnung errichten möchte. Dass das keine katholische oder buddhistische sein kann, sondern eine muslimische, wird jedem – mit Ausnahme von Nehammer – klar sein.Kindgerechte ErklärungInfo-Direkt-Herausgeber Michael Scharfmüller hat sich nun die Mühe gemacht, Nehammer zu erklären, dass jeder Islamist natürlich auch ein Moslem ist, aber nicht jeder Moslem ein Islamist. In einem Video versucht Scharfmüller eine für Nehammer kindgerechte Erklärung, um ihm den Unterschied klarzumachen:Jedes Auto ist ein Fahrzeug, aber nicht jedes Fahrzeug ist auch ein Auto. Denk mal drüber nach!Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Angstniveau wird oben gehalten: Delta-Variante muss für Impfpropaganda herhalten,"Coronavirus    10. Juli 2021 / 10:05Angstniveau wird oben gehalten: Delta-Variante muss für Impfpropaganda herhaltenObwohl Studien besagen, dass die Delta-Variante des Coronavirus deutlich harmloser ist als sein unmutierter Hauptstamm, hält die schwarz-grüne Regierung das Angstniveau oben. Die Ampelkommission und das CoV-Prognosekonsortium orten aufgrund der Verbreitung der Delta-Variante eine „hohe Wahrscheinlichkeit“ für eine vierte Welle in Österreich.Mainstream-Medien als PolitikverstärkerAls Wellenreiter und Verstärker der Regierungswünsche nach einer vollständigen Durchimpfung der Bevölkerung fungieren – wie seit eineinhalb Jahren – die Mainstream-Medien.Wie Begleitmusik berichtet die Kronen Zeitung über französische Wissenschaftler, die für eine Eindämmung der Delta-Variante eine Impfquote von bis zu 95 Prozent als notwendig ansehen. Andernfalls „kriegen wir die Epidemie nicht unter Kontrolle“.Delta-Variante mit noch geringerer SterblichkeitKein Wort darüber, dass die Sterblichkeit der Delta-Variante sogar noch unter der ohnedies geringen Sterblichkeit von Covid-19 liegt (6.477 Personen starben 2020 an oder mit Covid-19, aber 32.678 an Herz-Kreislauf-Krankheiten und 20.969 an Krebs.).Dafür wird das Schreckgespenst losgelassen, wonach ein Viertel aller Delta-Neuinfektionen unter 18-Jährige, ja viele unter Zwölfjährige betrifft. Stoßrichtung? Natürlich: „Fachleute raten nun Tests für Kinder und Impfungen für Erwachsene an.“Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Mückstein im Plenum mit und im Gang des Parlaments ohne Maske,"Coronavirus    10. Juli 2021 / 09:22Mückstein im Plenum mit und im Gang des Parlaments ohne MaskeDer grüne Gesundheitsminister Wolfgang Mückstein trägt seine FFP2-Maske sogar bei Reden im Parlament – trotz 104.000 Euro teuren Plexiglas-Schutzeinrichtungen. Nur Show? Schalten die Kameras ab und begegnet man Mückstein im Gang des Hohen Hauses bei Gesprächen von Angesicht zu Angesicht, ist der Mund-Nasen-Schutz weg.Maske trotz vollständiger ImpfungDieses „Gehabe, das sogar die Scheinheiligkeit der ÖVP-Mandatare übertrifft“, sprach FPÖ-Sozialsprecherin Dagmar Belakowitsch in ihrer Parlamentsrede an. Nicht nur das: Belakowitsch wunderte sich auch, dass Mückstein aus Angst vor Ansteckungen – zumindest, wenn die Öffentlichkeit zuschaut – eine Maske trägt, obwohl dieser schon vollständig, also zwei Mal, geimpft wurde. Belakowitsch vermutete, dass diese „großartige Impfung“ doch nicht „so großartig schützen dürfte“.Test- und Maskenpflicht für geimpftes AKH-PersonalAber vielleicht, so Belakowitsch, weiter, „wissen Sie mehr, als Sie der Bevölkerung sagen“. Auffällig sei, so die FPÖ-Sozialsprecherin, dass im Wiener AKH, Personen, die bereits beide Teil-Impfungen haben, sich permanent testen lassen müssten. Dieser Test dürfe auch nicht alt, sondern müsse 24 Stunden frisch sein. Zudem müssten die Beschäftigten auch noch eine FFP2-Maske tragen.In diesem Video liest Dagmar Belakowitsch dem grünen Gesundheitsminister Wolgang Mückstein die Leviten:Belakowitsch: Was verschweigen Sie, Herr Minister?Zum wiederholten Male fragte Belakowitsch Mückstein deshalb:Was wissen Sie, Herr Minister, was verschweigen Sie? Ist die Impfung nun wirksam oder ist sie es nicht? Also offensichtlich nicht ganz so, wie Sie es der Bevölkerung erzählen.Diskriminierung durch “Grünen Pass”Belakowitsch brachte im Parlament auch einen Antrag ein, der ein Diskriminierungsverbot durch den „Grünen Pass“ vorsieht. Ihr Antrag wurde von der schwarz-grünen Regierungsmehrheit abgelehnt. In diesem Zusammenhang konfrontierte sie Mückstein mit der leidigen 3-G-Regel und fragte ihn, wie lange es diese noch geben werde?Bei welchem Inzidenzwert fällt die 3-G-Regel?Schließlich liege der aktuelle Inzidenzwert bei sieben. Wann, so Belakowitsch, fällt diese Regelung, bei fünf, bei null? Sie habe Mückstein schon zwei Mal danach gefragt, so die FPÖ-Abgeordnete in ihrer Parlamentsrede. Mückstein habe zwei Mal gesagt, er werde das beantworten, habe das bis dato aber nicht getan.Menschen werden vom gesellschaftlichen Leben ausgeschlossenBelakowitsch warf dem Minister vor, Menschen, die nicht geimpft werden könnten, oder nicht getestet werden könnten, auch die gebe es, so die FPÖ-Sozialsprecherin, vom gesellschaftlichen Leben auszuschließen und sie zu diskriminieren.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Kurz vor eigener Verhandlung: Merkel lädt Verfassungsrichter zum „Abendessen“,"Justiz    9. Juli 2021 / 14:43Kurz vor eigener Verhandlung: Merkel lädt Verfassungsrichter zum „Abendessen“Die AfD erhob gegen Bundeskanzlerin Angela Merkel eine Verfassungsklage, da diese öffentlich gefordert hatte, die Wahl des Thüringischen Ministerpräsidenten „rückgängig zu machen“. Nun, zwei Wochen vor der Verhandlung, lädt sie die Richter ihres Prozesses zum privaten „Abendessen“ ein.Kemmerich wurde mit AfD-Stimmen gewähltEs war der Politik-Skandal in Deutschland 2020. Wie unzensuriert berichtete, ging aus der Landtagswahl 2019 die sozialistische Linkspartei mit 31 Prozent als stärkste Kraft hervor, gefolgt von der patriotischen AfD mit 23 Prozent. CDU und FDP hatten im Vorfeld sowohl eine Unterstützung eines Ministerpräsidenten von der Linkspartei, als auch von einem Vertreter der AfD ausgeschlossen. Somit gab es keine Mehrheiten für einen Kandidaten. Bei der Wahl zum Ministerpräsidenten stellte dann die liberale FDP, die mit knapp fünf Prozent in den Landtag gekommen war, symbolisch den Kandidaten Thomas Kemmerich auf. Die AfD unter Landeschef Björn Höcke stimmte jedoch völlig überraschend nicht für den eigenen Kandidaten, sondern mit der CDU für den FDP-Kandidaten. Somit wurde Kemmerich nur dank der Stimmen der AfD zum Ministerpräsidenten gewählt.Bundeskanzlerin wollte Wahl rückgängig machenFür die Altparteien war dies an absolutes Novum. Sofort zog man die Parallelen zur Weimarer Republik, wo 1930 ausgerechnet in Thüringen auf die gleiche Weise ein Ministerpräsident das erste Mal nur dank NSDAP-Stimmen an die Macht gekommen ist. Dass die Wahl 2020 demokratisch völlig legitim war, schien niemanden zu interessieren. Selbst Bundeskanzlerin Merkel, die sich zu der Zeit am anderen Ende der Welt, in Südafrika, befand, schaltete sich öffentlich per Videokonferenz ein und verkündete:Dieser Vorgang ist unverzeihlich, und das Ergebnis muss rückgängig gemacht werdenFall für das BundesverfassungsgerichtKemmerich hielt dem Druck nicht stand, er trat einen Tag nach Merkels Aussage zurück. Der Linken-Kandidat Bodo Ramelow wurde daraufhin wiedergewählt. Der AfD ging jedoch das Verhalten Merkels zu weit. Sie sahen die nötige Neutralität der Bundeskanzlerin nicht mehr gegeben und erhoben Klage vor dem Bundesverfassungsgericht. Die Verhandlung vor dem deutschen Höchstgericht dazu findet in zwei Wochen, am 21. Juli, statt.Richter war hoher CDU-FunktionärDoch statt sich auf ihre Verteidigung vorzubereiten, trifft sich die angeklagte Bundeskanzlerin, wie die Bild berichtet, stattdessen zu einem privaten Abendessen mit den Richtern, die die Verhandlung führen werden. Die Personalie des Präsidenten des Bundesverfassungsgerichtes, Stephan Harbarth, ist ohnehin schon umstritten. Wie das ZDF berichtete, war Harbarth langjähriger CDU-Politiker in höchsten Kreisen, er trat mit 16 Jahren in die Junge Union ein, wurde 2006 in den Bundestag gewählt und war unter Merkel sogar stellvertretender Fraktionschef. In seiner Zeit als Politiker zählte er zu den engsten Vertrauten und Verteidigern der Kanzlerin.Juristen sind empörtDass sichh nun zwei Wochen vor der Verhandlung, in der ausgerechnet Harbarth der Vorsitzende Richter ist, Merkel mit diesem zu einem privaten „Abendessen“ traf, löste bei der deutschen Juristenszene einen Sturm der Entrüstung aus. Star-Anwalt Gerhard Strate äußerte sich:So kurz vor der Verhandlung gehört es sich nicht. Der Normalbürger hört da die Flöhe husten.Staatsrechtler Ulrich Battis stellt fest:Ob die Zusammenkunft in zeitlicher Nähe zur Verhandlung klug war, darf bezweifelt werden.Die Kanzlerin selbst äußerte sich nicht zu dem Vorfall.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Gedenken an die ermordete Leonie: Nur blaue und einzelne rote Abgeordnete standen auf,"Parlament    9. Juli 2021 / 11:27Gedenken an die ermordete Leonie: Nur blaue und einzelne rote Abgeordnete standen aufDie „Dringliche Anfrage“ an ÖVP-Innenminister Karl Nehammer gestern, Donnerstag, nützten die Freiheitlichen für eine Gedenkminute für die mutmaßlich von abgelehnten afghanischen Asylwerbern ermordete Leonie.Redezeit für Gedenkminute genütztFPÖ-Chef und Klubobmann Herbert Kickl nützte seine Redezeit im Parlament dafür, dem 13-jährigen Mädchen, das mit Drogen für Sex gefügig gemacht, mehrfach vergewaltigt und getötet wurde, und den Hinterbliebenen sein Mitgefühl zu zeigen. Er forderte alle Abgeordneten im Parlament auf, sich den Freiheitlichen für eine Gedenkminute anzuschließen. Doch aufgestanden und gedacht hatte dann nur die blaue Fraktion und einzelne Abgeordnete der SPÖ, die anderen blieben sitzen, blickten teils verstohlen ins Leere.Sobotka lehnte Gedenken an Leonie abWie berichtet, hatte einen Tag zuvor, am Mittwoch, Nationalratspräsident Wolfgang Sobotka (ÖVP) eine Gedenkminute für Leonie im Parlament abgelehnt. Er wolle keine politische Instrumentalisierung des “einzelnen, sehr sehr tragischen Vorfalls”, sagte er als Argument für seine Verweigerung. Kickl meinte daraufhin, dass das nur eine fadenscheinige Ausreden sei, schließlich habe man schon Gedenkminuten für die Opfer eines Massakers in einem homosexuellen Klub in Orlando, USA, oder für Todesopfer im Mittelmeer angesichts der Massenmigration aus Nordafrika abgehalten. Er warf der ÖVP vor, ein unangenehmes Thema zu tabuisieren.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Die große Heuchelei: Jammern über hohe Mieten,"Wohnen    9. Juli 2021 / 11:14Die große Heuchelei: Jammern über hohe MietenDas deutsche „Bündnis gegen Verdrängung und #Mietenwahnsinn“ hat für den 11. September zu einer Demonstration aufgerufen. Damit soll der Druck auf Politik und Immobilienwirtschaft erhöht werden, Schritte zu setzen, die hohen Mieten zu bremsen. Gefordert wird eine Mietpreisregulierung. Ja, gerne wird auch mit Enteignung geliebäugelt.Der Schuss ins KnieDass Mietenregulierungen nachweislich – in New York verfielen deshalb ganze Stadtviertel – Investitionen im Bestand, Neubauten und Nachverdichtungen verhindern, weil es dann nicht wirtschaftlich ist, Wohnraum zu schaffen – geschenkt.Vergessen wird aber vor allem, dass sich Mietenregulierungen zu Lasten der einkommensschwachen Bevölkerungsschichten auswirken. Denn dann gibt es eine gewisse Anzahl an Wohnungen, die günstiger sind. Sie werden natürlich auch von Besserverdienern nachgefragt, die vorher in teureren Wohnungen gewohnt haben. Und sie kommen eher zum Zug, weil sich jeder Vermieter gerne den „sicheren“ und in der Regel auch sorglicheren Mieter aussucht. Durch die Finger schauen die, für die die Linken vermeintlich den Kampf führen; profitieren tun sie allerdings selbst, sie, die die Fäden in Sachen Mietenregulierung ziehen.Je größer die Wohnung, umso teurer die MieteDoch dass Wohnen heute teuer ist, hat auch viel mit den Ansprüchen zu tun. So hat das Statistische Bundesamt nachgewiesen, dass die Zahl der Wohnungen und die Wohnfläche pro Einwohner stetig wachsen. So beträgt die Wohnfläche je Wohnung aktuell im Durchschnitt 92 Quadratmeter. Pro Einwohner sind das 47,4 Quadratmeter. Im Vergleich hatten die Menschen vor 100 Jahren gerade einmal sieben Quadratmeter Wohnfläche zur Verfügung.Dass größere Wohnungen auch mehr kosten, sollte bekannt sein. Aber vielleicht geht es darum ja gar nicht.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"ÖVP verweigert Gedenkminute für getötete Leonie im Parlament – SPÖ, Neos und Grüne schweigen","Parlament    8. Juli 2021 / 15:59ÖVP verweigert Gedenkminute für getötete Leonie im Parlament – SPÖ, Neos und Grüne schweigenWörtlich als „schäbig“ bezeichnete FPÖ-Chef und Klubobmann Herbert Kickl die Ablehnung der ÖVP, im Parlament eine Gedenkminute für die von Asylwerbern mutmaßlich ermordete 13-jährige Leonie abzuhalten. Kickl verurteilte zudem das Schweigen der anderen Parteien zu den Ausführungen von Nationalratspräsident Wolfgang Sobotka (ÖVP).Akt der Entschlossenheit im Hohene HausKickl sagte in seinen Ausführungen zur Geschäftsordnung, dass er über die APA an den Nationalratspräsidenten Sobotka einen Appell gerichtet habe, nämlich: Einen der beiden Plenartage diese Woche dafür zu nützen, um eine Gedenkminute für die brutal ermordete Leonie abzuhalten. Es sei ein symbolischer Akt, „den wir dem ermordeten Mädchen schuldig sind, den wir den Hinterbliebenen schuldig sind, und es wäre auch ein Zeichen der Entschlossenheit dieses Hauses, alles zu unternehmen, damit so etwas nicht mehr vorkommen kann“.Gedenkminute für Massaker in US-Homo-KlubSobotka habe auf seinen Appell nicht reagiert, so Kickl, es sei somit ein seltsamer Eindruck entstanden. Ein Eindruck, als wolle man den Mantel des Schweigens über dieses grausame Verbrechen hüllen. Und es entstehe noch ein seltsamerer Eindruck, wenn man sich vor Augen führe, wofür in diesem Haus schon Gedenkminuten abgehalten worden seien. Kickl zählte einige Beispiele von Fällen auf, für die es im Parlament Gedenkminuten gab:Für ein Flugzeugunglück in Frankreich,Für die Todesopfer im Mittelmeer angesichts der Massenmigration aus Nordafrika,Für die geschleppten Toten im burgenländischen Schlepper-Lkw,Für die Opfer eines Massakers in einem homosexuellen Klub in Orlando, USA.Gedenken an Opfer von GewaltverbrechenWas fehlen würde, so Kickl, wäre eine Gedenkminute für die zahlreichen Opfer von Gewaltverbrechen, die von Asylwerbern und Asylberechtigten begangen wurden. Kickl forderte Sobotka auf, die Sitzung für eine sogenannte Steh-Präsidiale, bei der alle Klobobleute zusammenkommen, zu unterbrechen, „weil ich mir nicht vorstellen kann, dass die FPÖ die einzige Partei ist, die dieses Anliegen hat“.Sobotka: “Keine politische Instrumentalisierung”Sobotka meinte dazu (inklusive Fallfehler):Ich darf anmerken, dass es für uns selbstverständlich ist, jedem tragischen zu Tode gekommenen Opfer zu gedenken, und Sie haben selbst aufgezählt, wo es eine Katastrophe, eine Masse ist, hat sich der Nationalrat immer bereit erklärt, diese Gedenkminute in einer gesamtheitlichen Art zu halten. Das zu instrumentalisieren, halte ich für falsch. Wir haben viele tragische Fälle, und ich denke, dass es für uns ganz wesentlich ist, auch hier mit der nötigen Bedachtsamkeit vorzugehen und nicht eine politische Instrumentalisierung des einzelnen, sehr sehr tragischen Vorfalls letzen Endes zu tun. Und aus diesem Grund haben wir uns nach reiflicher Überlegung entschlossen, diese Gedenkminute nicht zu halten.Kickl: “Unangenehmes Thema wird tabuisiert”„Herr Präsident“, konterte Kickl, „ich kann Ihre Argumentation nicht verstehen“. Sie laufe darauf hinaus, dass die Abhaltung einer Gedenkminute davon abhängig wäre, dass es eine Mehrzahl an Opfern gäbe. Eine Mehrzahl der Opfer von Migrangengewalt würde es aber selbstverständlich geben. Und Kickl weiter:Ich erspare Ihnen aber jetzt eine Aufzählung aller österreichischen jungen Frauen, die in den letzten Jahren Opfer von Gewaltverbrechen durch Asylwerber und Asylberechtigte in diesem Land geworden sind. Wir alle wissen, dass die Gedenkminute in diesem Fall auch stellvertretend für alle diese Opfer stattfinden hätte sollen. Von einer politischen Instrumentalisierung kann hier überhaupt keine Rede sein, diesen Vorwurf weise ich zurück. Eine politische Instrumentalisierung dieses Themas liegt nach meiner Sichtweise dann vor, wenn man versucht, ein unangenehmes Thema, das aber der Bevölkerung unter den Nägeln brennt, im Parlament, das heißt in der Volksvertretung, zu tabuisieren. Und das ist das, was hier stattfindet. Und ehrlich gesagt, beschämt mich auch das Schweigen der anderen Fraktionen.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Rätselraten um SMS-Nachrichten und Klimt-Bilder des „Krone“-Herausgebers,"Parlament    8. Juli 2021 / 14:10Rätselraten um SMS-Nachrichten und Klimt-Bilder des „Krone“-HerausgebersIn einer parlamentarischen Anfrage will FPÖ-Abgeordneter Christian Hafenecker herausfinden, was es mit rätselhaften SMS-Nachrichten zwischen ÖVP-Kanzler Sebastian Kurz und dem damaligen Generalsekretär im Finanzministerium, Thomas Schmid, auf sich hat – und ob diese etwas mit der Steuer-Causa um die Klimt-Bilder des Herausgebers der Kronen Zeitung, Christoph Dichand, zu tun haben.Bezahlte Ministerium Flug des Krone-Herausgebers?Wie berichtet, gab es einen gemeinsamen Äthiopien-Urlaub von Thomas Schmid und Christoph Dichand. Dieser wurde vom Finanzministerium gebucht. Ob der Business-Flug von Dichand, dem Vernehmen nach zum Preis von 2.448 Euro, auch vom ÖVP-geführten Finanzministerium bezahlt wurde, soll nun die Anfrage von Hafenecker klären.Aber ihn beschäftigt noch eine weitere Chat-Nachricht, die Thomas Schmid am 3. Dezember 2018 an Kurz schrieb. Und zwar:Dichands sind ja gut auf Schiene – keine Klage soweit eingebracht.Heikle Steuer-Causa„Worauf bezieht sich der Satz ‘keine Klage soweit eingebracht’?“, fragt sich der FPÖ-Mandatar. Auch das will Hafenecker geklärt wissen. Die Zeitung oe24 schreibt unter Berufung auf Ministeriums-Kenner, dass es dabei um eine „sehr heikle Steuer-Causa in Millionenhöhe“ gehen soll. Wörtlich berichtet die Zeitung:Der legendäre Hans Dichand, Vater des heutigen Krone-Chefs, hat offenbar vor Jahrzehnten Bilder von Klimt & Co im Wert von hunderten Millionen – aus welchen Gründen auch immer – in der Schweiz und in Liechtenstein deponiert. Die Familie hat diese Bilder – nach Dichands Tod – im Zuge der Verlassenschaft zurück nach Österreich geholt. Dabei kam es – so die Insider – zu einer „Steuer-Diskussion“ zwischen den Dichands und der Finanz. Es geht um ­viele Millionen Euro.Zog Finanzministerium vorbereitete Anzeige zurück?Schmid soll sich, so Ministeriums-Insider gegenüber oe24, darum gekümmert haben, dass die „Steuer-Diskussion nicht eskaliert“. Das Finanzministerium habe eine Anzeige überlegt, letztlich sei diese aber unterblieben. Die Causa sei, so schreibt oe24, „konstruktiv erledigt“ worden.Ob sich die “WhatsApp”-Nachricht „Dichands sind ja gut auf Schiene – keine Klage soweit eingebracht“ genau auf diese Steuer-Causa bezieht? Hafenecker will Aufklärung, vor allem darüber, ob es eine vorbereitete Anzeige vom Finanzministerium gegeben hat, und wenn ja, warum diese dann nicht eingebracht wurde?Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Bayern führt islamischen Religionsunterricht ein,"Bayern    8. Juli 2021 / 12:23Bayern führt islamischen Religionsunterricht einNach jahrelangen Debatten hat der Bayerische Landtag gestern, Mittwoch, ein Gesetz zur Einführung von islamischem Religionsunterricht für Moslems beschlossen. Bisher nahmen diese stattdessen am Ethikunterricht teil. Die AfD kündigte an, dagegen zu klagen.„Rücksicht“ auf Moslem-KinderKatholischer oder evangelischer Religionsunterricht ist für alle öffentlichen Schulen in Deutschland verpflichtend. Kinder, die keine Christen sind, haben stattdessen die Möglichkeit, an einem Ethikunterricht teilzunehmen. Durch den starken Anstieg an Moslem-Kindern fordern insbesondere die Grünen und die SPD seit vielen Jahren, auch „aus Rücksicht“ auf die Moslems einen dritten Religionsunterricht, einen moslemischen, einzuführen. Nun ist auch die Landesregierung, bestehend aus CSU und den Freien Wählern, dem Anliegen nachgekommen. Wie der Bayerische Rundfunk berichtet, wurde am Mittwoch ein entsprechendes Gesetz verabschiedet.Immer mehr Moslems, immer weniger ChristenDer Anteil an Moslems steigt auch in Bayern rasant an. Während sie 1970 noch weniger als ein Prozent der Bevölkerung ausgemacht haben, lag ihr Anteil bei der letzten Volkszählung 2011 bereits bei vier Prozent. Besonders stark sind sie in den Großstädten vertreten. So lag in München ihr Anteil 2014 bereits bei sieben Prozent. Diese Zahlen müssten für die Christlich-Soziale-Union CSU eigentlich ein alarmierendes Signal sein. Gerade Bayern, das sich traditionell als Hochburg des Katholizismus sieht, sollte als Reaktion eher Maßnahmen beschließen, die das Christentum stärken und festigen, anstatt den ohnehin wachsenden Islam zusätzlich zu fördern. Gleichzeitig nimmt die Zahl der Christen in Bayern rapide ab. 1970 lag ihr Anteil noch bei 95 Prozent, 2019 waren es nur noch 65 Prozent.Grünen geht Gesetz nicht weit genugDabei stimmten die Grünen und die AfD gegen das Gesetz. Die Grünen jedoch aus einem kuriosen Grund – ihnen geht das Gesetz nicht weit genug. Das neue Fach ist für die moslemischen Kinder freiwillig, sie dürfen auch wahlweise weiterhin am Ethikunterricht teilnehmen. Die Grünen fordern, dass der islamische Religionsunterricht verpflichtend und dem christlichen in der Rangordnung völlig gleichgestellt wird.AfD zieht vor VerfassungsgerichtDie AfD hingegen sieht das Christentum in Gefahr und lehnt eine solche Stärkung des Islam entschieden ab. Der Landtagsabgeordnete Markus Bayerbach erklärte, dass es naiv sei, anzunehmen, dass der Islam eine Religion des Friedens und der Toleranz sei. Die AfD will deshalb auch mit einer Klage vor den Bayerischen Verfassungsgerichtshof ziehen. Aus ihrer Sicht ist eine zweite, freiwillige Alternative neben dem Ethikunterricht nicht von der Verfassung vorgesehen.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
