titles,content,label
ORF-Starjournalist Löw fordert für Wiener Neustadt totalen “Lockdown” wie in Wuhan,"Coronavirus    24. März 2021 / 01:15ORF-Starjournalist Löw fordert für Wiener Neustadt totalen “Lockdown” wie in WuhanORF-Außenpolitikjournalist und China-Experte Raimund Löw fordert in einem Posting auf der Social-Medi-Plattform “Twitter”, die niederösterreischiche Industriestadt Wiener Neustadt wie das chinesischeWuhan, den mutmaßlichen Ursprungsort des Coronavirus, komplett abzuriegeln. Diee Konsequenzen für die Bevölkerung scheinen ihm egal zu sein – ganz so wie den ablosuten Machthabern in China.China-Diktatur für Löw kein Problem?Gerade als ehemaliger Leiter des ORF-Auslandsbüros in Peking spricht die Wortmeldung von Löw Bände. Er muss als China-Experte und früherer Mitarbeiter des Ludwig Boltzmann Instituts für Menschenrechte unweigerlich von den zahlreichen Grundrechtsverletzungen und den menschenverachtenden Maßnahmen des kommunistischen Regimes wissen und fordert zu allem Überdruss, derartige, in Österreich rechtlich sowieso nicht durchsetzbare Aktionen gegen die Wiener Neustädter Bevölkerung durchzuführen.Linksextreme Vergangenheit als IndizInsider dürfte die Äußerungen des China-Experten nicht verwundern: Löw war in seiner Studienzeit Mandatar in der Bundesvertretung der österreichischen Hochschülerschaft für die trotzkistische Gruppe “Revolutionäre Marxisten”, einer Bewegung am linksextremen Rand des politischen ÖH-Spektrums.  Auch seine berufliche Laufbahn fand oftmals in Orten mit Kommunismus-Bezug statt: Moskau, Peking oder das ehemalige Jugoslawien.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Unzensuriert ist bekanntestes alternatives Medium in Österreich,"Meinungsvielfalt    23. März 2021 / 09:57Unzensuriert ist bekanntestes alternatives Medium in ÖsterreichDie Universität Salzburg hat eine Studie unter dem Titel Digital News Report veröffentlicht, die die Bekanntheit und Nutzung österreichischer Medien im allgemeinen und speziell der Online-Zeitungen untersuchte.Meistgenutztes alternatives MediumBeobachtet wurde der Zeitraum der Jahre 2018 bis 2020. Erfreulich: Unzensuriert wurde dabei nicht nur als bekanntestes, sondern auch meistgenutztes Alternativmedium Österreichs benannt. Meilenweit vor kontrast.at, das den zweiten Platz belegte.Digitale Nutzung steigtDie Studien-Autoren kommen zudem zum Ergebnis, dass sich Digitalangebote in Zeiten der Ungewissheit (Corona-Krise) und sozialer Isolation profilieren. Zusammengefasst zeigen die Zahlen, dass die digitale Nutzung steigt. Mehr als die Hälfte der Befragten (51,2 Prozent) haben angegeben, Nachrichten „gemischt“ zu nutzen. Diese Nutzungsform beinhaltet eine Kombination aus dem Konsum von Online und Offline-Medien auf verschiedenen Geräten.Die traditionelle Nutzung sinkt, die digitale Nutzung steigt kontinuierlich. Die langfristige Entwicklung hin zu digital bedeutet jedoch nicht, dass traditionelle Quellen obsolet werden. So sieht man etwa auch bei der jüngsten Altersgruppe der 18- bis 24-Jährigen einen Anstieg von 2,7 Prozentpunkten bei der Nutzung traditioneller Medien.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Falter-Chefredakteur Klenk macht sich über kranken FPÖ-Politiker Haimbuchner im TV lustig,"Medien    22. März 2021 / 11:02Falter-Chefredakteur Klenk macht sich über kranken FPÖ-Politiker Haimbuchner im TV lustigEine Geschmacklosigkeit der besonderen Art leistete sich Falter-Chefredakteur Florian Klenk bei einer Diskussionsrunde auf Servus TV. Dort witzelte er über den Gesundheitszustand des oberösterreichischen Landeshauptmannstellvertreters und FPÖ-Landeschefs Manfred Haimbuchner, der seit Tagen nach einer Corona-Erkrankung im Spital behandelt wird.Klenk scherzt über “blaue Parallelgesellschaft”In der Diskussionsrunde “Links Rechts Mitte” saßen unter anderem der Journalist Richard Schmitt, die Biologin Cornelia Stolze, der Chefredakteur der Salzburger Nachrichten, Manfred Perterer, und eben Klenk. Als es im Zuge der Debatte um sogenannte “Corona-Spreader-Events” ging, meinte Schmitt, man müsse den Parallelgesellschaften klar machen, keine Hochzeiten mit 50 oder mehr Menschen zu feiern, bezugnehmend auf den Fall einer moslemischen Hochzeitsgesellschaft im Waldviertel vergangenen Jahres mit mehreren hundert Teilnehmern.Darauf erwiderte Klenk mit Gelächter, ob Schmitt damit Haimbuchner und die “blauen Parallelgesellschaften” meine. “Haimbuchner und Hofer, das gefällt mir”, so Klenk weiter in Anlehnung an die Coronavirus-Erkrankung der beiden FPÖ-Politiker.Ob man Witze auf Kosten von Menschen macht, die gerade auf der Intensivstation um ihr Leben kämpfen, so wie @florianklenk das hier tut, ist letztlich eine Charakterfrage. Das ist die Sache mit gutem Stil: Man hat ihn oder man hat ihn nicht. Das kann man nicht lernen. pic.twitter.com/E6MLcqTh3f— Robert Willacker (@derWillacker) March 21, 2021Unglaubwürdige nachträgliche EntschuldigungNachträglich entschuldigte sich Klenk via Facebook für seine Wortwahl. Ihm sei nicht bewusst gewesen, wie ernst der Gesundheitszustand von Haimbuchner wäre. Seine Aussagen seien daher geschmacklos gewesen und er bitte um Entschuldigung.Dass Klenk allerdings nichts über den ernsten Gesundheitszustand des FPÖ-Politikers wusste, darf bezweifelt werden. Denn Stunden und auch Tage zuvor postete Klenk zwei Mal über die intensivmedizinische Behandlung Haimbuchners und verwies in diesem Zusammenhang auf die Gefährlichkeit des Coronavirus.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
„Volltrottel“: ORF verliest Beschimpfungen auf “Facebook” gegen Demo-Teilnehmer,"ORF-Faktencheck    17. März 2021 / 15:30„Volltrottel“: ORF verliest Beschimpfungen auf “Facebook” gegen Demo-TeilnehmerNovum im ORF: In der ZIB2 am gestrigen Dienstag wurde eine anonyme (!) Beschimpfung auf Facebook gegen die Demo-Teilnehmer verlesen, in dem Busreisende als „Volltrottel“ bezeichnet wurden.“…wegen euch Volltrottel”In dem anonym gehaltenen Posting heißt es wörtlich:Danke wegen euch Volltrottel haben wir im Oberland einen Cluster und ganze Ortschaften werden gesperrt.Mit diesem einzigen (negativen) Posting wollte der ORF wohl Stimmung gegen jene Personen machen, die am 6. März von Tirol nach Wien gereist waren, um gemeinsam mit rund 50.000 Menschen gegen die ruinöse Corona-Politik der Regierung zu protestieren.47 Personen in der Gemeinde Arzl infiziertDie Medien berichten nun vom „Corona-Bus“, weil sich jetzt in der Gemeinde Arzl bei Imst im Pitztal 47 von 3.160 Einwohnern mit Corona infiziert haben und die Gemeinde ab Donnerstag nur noch mit einem negativen Corona-Test verlassen werden darf.Journalisten versuchen nun, den Teilnehmern der Busfahrt indirekt die Schuld an dieser Situation zu geben. Der ORF eben durch das Vorlesen eines anonymen (!) Postings. Doch – welch Überraschung – sieht die Wirklichkeit ganz anders aus.Keine Bus-Insassen aus dem PitztalIm Gespräch mit unzensuriert heute, Mittwoch, sagt Busunternehmer Andreas Thurner, der seinen Firmensitz in Arzl hat, dass überhaupt keine Teilnehmer aus dem Pitztal im Bus gesessen sind. Die Gäste habe man von Außerfern bis Kufstein eingesammelt. Zudem habe man sich an alle gesetzlichen Vorgaben gehalten – die beiden Busse, so Thurnher, wurden von der Polizei auf der Fahrt nach Wien sieben Mal (!) aufgehalten und kontrolliert. Ein Polizist habe ihm gesagt:Sie haben in Wien nichts zu suchen.Kinderhort in Wald als Corona-AusgangInzwischen, so Thurner, sei auch geklärt, von wo sich die Infektionen verbreitet haben. Laut Thurner ging diese von einem Kinderhort in Wald im Pitztal aus. Um diese Angabe zu verifizieren, haben wir bei ÖVP-Bürgermeister Josef Knabl am Gemeindeamt in Arzl telefonisch um Stellungnahme gebeten. Knabl war für uns aber nicht erreichbar, einen versprochenen Rückruf erhielten wir bis dato auch nicht.Ohne zu recherchieren, haben sich auch Politiker wie Marcus Schober von der SPÖ Wien über den Busunternehmer und die Teilnehmer der Busfahrt nach Wien auf Facebook missliebig geäußert:Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"34,3 Millionen Euro Werbegelder von öffentlicher Hand: Schreibt die “Kronen Zeitung” deshalb so?","Inserate    17. März 2021 / 11:2834,3 Millionen Euro Werbegelder von öffentlicher Hand: Schreibt die “Kronen Zeitung” deshalb so?34,3 Millionen Euro an Werbegelder von „öffentlichen“ Rechtsträgern (gemäß Medienkooperations- und -förderungs-Transparenzgesetz) haben Kronen Zeitung, krone.at, krone.tv und Kronehit im Jahr 2020 lukriert. Schreibt die Kronen Zeitung deshalb so?Fette Inserate direkt von Sebastian KurzDiese durchaus beeindruckenden Zahlen gehen aus den am Montag veröffentlichten Medientransparenz-Daten hervor. Interessantes Detail: Allein das Bundeskanzleramt von Sebastian Kurz schaltete um 4,25 Millionen Euro bei der – seit dem Einstieg des Kurz-Intimus René Benko und dem „Ibiza“-Video – jetzt anderen Kronen Zeitung.Insgesamt, also in allen „befreundeten“ Medien, hat Kurz womöglich aus Dank für die regierungsfreundliche Berichterstattung die stattliche Summe von 21,8 Millionen Euro für Inseratenschaltungen ausgegeben.Wohlgemerkt: In der Medientransparenz-Datenbank werden ausschließlich Werbeeinschaltungen angeführt, die die 5.000-Euro-Grenze überschreiten. Und auch die Millionen-Zuwendungen an Presseförderungen scheinen hier nicht auf. Das kommt noch zusätzlich zu den ohnehin schon gewaltigen Beträgen, die vom Steuerzahler in die Medien fließen, dazu.Eine Milliarde für Medien im Jahr 2020Wie berichtet, wurde im Jahr 2020 rund eine Milliarde Euro ausgegeben, rechnet man alles – auch die Programmentgelte aus der GIS-Gebühr für den ORF – zusammen. Täglich sind es 2,7 Millionen Euro, über die sich vor allem Medien freuen dürfen, die Regierungspropaganda betreiben.Kennt man diese Zahlen, braucht man sich nicht zu wundern, warum die Kronen Zeitung so schreibt. Warum sie sich einer regelrechten Anti-FPÖ-Kampagne verschrieben hat und warum man zunehmend den Eindruck gewinnt, dass dieses Blatt unbedingt das Rennen um den miesesten Journalismus im Land gewinnen möchte.Lebensfremde BerichterstattungZuletzt schämte sich offensichtlich sogar der Verfasser des Artikels „Nach Mauthausen Video: Skandal-Filmer führte bei Demo Interview mit Kickl“, seinen Namen darunter zu schreiben. Denn der Inhalt der Geschichte war so weit an den Haaren herbeigezogen, dass die Vermutung naheliegt, hier handle es sich um eine gezielte Auftragsarbeit, um über FPÖ-Klubobmann Herbert Kickl den Schmutzkübel zu entleeren.Der Reporter, über den sich die Krone so aufregte, war einer von vielen bei der Corona-Demo am 6. März in Wien, der Kickl Fragen stellte. Dass man ihn oder auch einen anderen Journalisten, der bei dieser Groß-Demonstration mit einem Mikrophon vor dem FPÖ-Klubobmann auftauchte, auf Herz und Nieren und vielleicht noch nach seiner ideologischen Ausrichtung durchleuchtet, ist lebensfremd. Das weiß die Kronen Zeitung natürlich auch – und hätte der Interviewte Sebastian Kurz geheißen, wäre diese Geschichte auch nie erschienen.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Die sauberste Regierung aller Zeiten: Der Kanzler putzt sich immer ab!,"Satire    16. März 2021 / 11:03Die sauberste Regierung aller Zeiten: Der Kanzler putzt sich immer ab!In den sozialen Medien läuft derzeit folgender Spruch viral:Warum handelt es sich bei der derzeitigen Regierung um die sauberste aller Zeiten? Weil sich Kanzler Kurz immer bei den anderen abputzt. Keine Verantwortung für Terrorakt und ImpfchaosDas war bei den Verfehlungen im Vorfeld des Terroraktes in Wien der Fall, als sowohl ÖVP-Bundeskanzler Sebastian Kurz als auch ÖVP-Innenminister Karl Nehammer die Schuld des Versagens bei Beamten sahen und jede Verantwortung von sich schoben. Zuletzt musste ein hoher Beamter im Gesundheitsministerium herhalten, um den Österreichern das Impfdebakel zu erklären. Neuen Sündenbock gefundenDie satirische Zeitung DIETAGESPRESSE hat sich über das Abputzen des Kanzlers lustig gemacht und kam unter dem Titel “Die haben mich zum Kanzler gemacht: Kurz gibt seinen Wählern Schuld am Impfdebakel” zum Schluss:“Es gibt leider Hinweise darauf, dass meine Wähler in die Irre geführt wurden und dachten, ein Maturant ohne Lebenserfahrung kann ein ganzes Land sicher durch eine Pandemie steuern“, erklärt Sebastian Kurz bei einer Pressekonferenz. Dann hält er ein Taferl mit seinem Gesicht in die Höhe. Nach Reinhold Mitterlehner, der SPÖ, Tal Silberstein, der FPÖ, den Grünen, der WKStA, den Flüchtlingen, Tal Silberstein, den Medien, dem Islam, Heimkehrern vom Balkan, dem leichten Föhnwind, seinen zu engen Schuhen, dem schlechten ORF-Programm, der EU und Tal Silberstein hat der Kanzler einen neuen Sündenbock gefunden: seine Wähler.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Faßmann und Anschober müssen zu ihren “stummen Pressesprechern” Antwort geben,"Parlament    13. März 2021 / 10:06Faßmann und Anschober müssen zu ihren “stummen Pressesprechern” Antwort gebenBildungsminister Heinz Faßmann (ÖVP) und Gesundheitsminister Rudolf Anschober (Grüne) müssen im Parlament zu ihren “stummen Pressesprechern” Rede und Antwort stehen.Minister müssen für ihre Presseleute sprechenEigentlich ist es umgekehrt: Medien fragen bei Pressesprechern an, wenn sie etwas vom jeweiligen Minister wissen wollen. Erstmals aber werden jetzt zwei Minister dazu aufgefordert, über ihre Pressesprecher Auskunft zu geben.Das hat folgenden Grund: In beiden Ressorts werden offizielle Presseanfragen von unzensuriert weder schriftlich noch telefonisch beantwortet. Das ist heikel, weil es seitens der Regierenden eine Auskunftspflicht gibt.Überfordert oder unwillig?Seit aber die schwarz-grüne Bundesregierung im Amt ist, werden von Ministerien anscheinend nur Medien „bedient“, die ins Konzept der Machthaber passen. Wie berichtet, dürfte da vor allem die Presseabteilung des Bildungsministeriums von Heinz Faßmann total überfordert oder unwillig sein.14 Fragen an Anschober und FaßmannFPÖ-Abgeordneter Hermann Brückl will das nun genau wissen und hat diesbezüglich sowohl eine Anfrage an das Bildungsministerium als auch eine Anfrage an das Gesundheitsministerium gestellt. Für Brückl werfen die „stummen Pressesprecher“ einige Fragen auf, vor allem jene, welch erlauchtem Kreis es vorbehalten sei, dass die Presseabteilungen der beiden Ressorts mit ihm Kontakt aufnähme.Weil die Presseabteilungen von Faßmann und Anschober in den vergangenen Wochen Anfragen von unzensuriert ignorierten, müssen nun beide Minister je 14 Fragen von Hermann Brückl bis 9. Mai beantworten.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
74 Prozent der Österreicher sind für ein sofortiges Ende des „Lockdown“,"Umfrage    12. März 2021 / 10:5474 Prozent der Österreicher sind für ein sofortiges Ende des „Lockdown“Eine gewaltige Mehrheit der Österreicher ist für ein sofortiges Ende des „Lockdown“. Das ergab eine Umfrage von Research Affairs vom 9. bis 11. März, die oe24 veröffentlichte.Große Mehrheit der Österreicher will keinen “Lockdown”Demnach sagen acht Prozent der Befragten, dass sie in ihrer Existenz gefährdet seien und daher für ein rasches Ende der Maßnahmen der Bundesregierung seien, 17 Prozent gaben an, deutliche Gehaltseinbußen in Kauf nehmen zu müssen, und 49 Prozent fühlen sich stark eingeschränkt und sprechen sich deshalb gegen das Zusperren des Landes aus.Insgesamt sind also 74 Prozent gegen die Weiterführung eines “Lockdown”. Und nur 26 Prozent sind laut Umfrage für eine Fortführung der Regierungsmaßnahmen, um eine potentielle Explosion der Infektionszahlen zu vermeiden.Starker Auftritt der Kritiker auf der StraßeDas Ergebnis dieser Befragung ist nicht überraschend, wenn man die Teilnehmer der Samstags-Demo in Wien betrachtet. Da gingen mindestens 50.000 Menschen aus Protest gegen die Maßnahmen der Bundesregierung auf die Straße, manche sprechen sogar von bis zu 80.000. Das war schon ein gewaltiger Auftritt – und wie die Umfrage zeigt, befinden sich die Demonstranten mit ihrem Anliegen ganz im Einklang mit einer großen Mehrheit der Österreicher.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"Wettrennen der Medien, wer den miesesten Journalismus für die Regierung macht","Kronen Zeitung    11. März 2021 / 00:24Wettrennen der Medien, wer den miesesten Journalismus für die Regierung machtLeser von Mainstream-Medien bekommen dieser Tage den Eindruck, als würde es ein Wettrennen um den miesesten Journalismus im Auftrag der schwarz-grünen Bundesregierung geben. Heute, Mittwoch, legte die Kronen Zeitung dahingehend einiges vor.Krone setzt Kickl bewusst ins schlechte LichtSeit Tagen offensichtlich auf der Suche, um die Corona-Samstags-Demo und FPÖ-Klubobmann Herbert Kickl verächtlich zu machen, stieß die Krone auf ein Interview, das Kickl einem Reporter gab. Einem Reporter, der ihm auf der Veranstaltung, wie viele andere Journalisten auch, Fragen gestellt hatte. Jetzt berichtet die Kronen Zeitung, dass es sich bei diesem Mann, der Kickl interviewte, um einen Reporter handle, der bereits wegen Wiederbetätigung angezeigt worden wäre.Der Artikel ist so weit an den Haaren herbeigezogen, dass sich der Verfasser des Artikels wohl schämte, seinen Namen darunter zu setzen, wie es sonst bei der Kronen Zeitung üblich ist. Diesmal stand als Autor lediglich der Name der Zeitung dort. Auch das ist bezeichnend.Logische Erklärung von KicklDazu fand Kickl auf seiner Facebook-Seite klare Worte:Ich habe an diesem Tag zahlreichen Stellungnahmen gegenüber Personen, die als Journalisten oder Blogger aufgetreten sind, abgegeben. Weder für die Kundgebung am Heldenplatz, noch für die Veranstaltung im Prater gab es eine Akkreditierungspflicht für Medienvertreter. Herr Bauer war mir weder namentlich, noch persönlich bekannt und er hat sich – wie im Übrigen viele andere auch, die eine Frage hatten – auch nicht vorgestellt. Die Vorstellung, jeden, der bei solchen Veranstaltungen ein Selfie oder ein Video mit mir möchte, sofort auf Herz und Nieren durchleuchten zu können, ist lebensfremd. Verantwortlich ist man für das, was man selbst sagt, und nicht für das, was das Gegenüber sagt bzw. für dessen anderswo getätigte Aussagen. Hätte mich ein Journalist der Kronen Zeitung gefragt, so hätte er von mir dieselbe Antwort bekommen.Mieses Spiel der MedienDie ÖVP versuche mit derartigen Geschichten, die gesamte, zehntausende Menschen starke Protestbewegung vom vergangenen Samstag verächtlich zu machen. Und die befreundeten Medien würden eifrig mitspielen, so Kickl.Wie berichtet, hat auch die Gratiszeitung Heute anscheinend einen Journalisten, der aus der ÖVP-Medienakademie kam, zur miesmachenden Berichterstattung abkommandiert.Interessant dabei ist nur, dass beide Blätter, Kronen Zeitung und Heute, als Kickl noch Innenminister war, ständig „bettelnd“ um Inserate in der Herrengasse angeklopft hatten. Jetzt bekommen sie die teuren Werbeeinschaltungen von einer anderen Stelle – und tanzen, wie es aussieht, nach deren Pfeife.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Absolvent der politischen Akademie der ÖVP diskreditiert für „Heute“ Corona-Demonstranten,"Corona-Demo    10. März 2021 / 11:33Absolvent der politischen Akademie der ÖVP diskreditiert für „Heute“ Corona-DemonstrantenLeo Stempfl absolvierte im Dezember 2020 die politische Akademie der ÖVP. Jetzt schreibt er für die Gratiszeitung Heute und darf dort die Teilnehmer der Corona-Demos diskreditieren.linkedin.com“Gekaufte Medien”Als FPÖ-Klubobmann Herbert Kickl in seiner Pressekonferenz am Montag über „gekaufte Medien“ sprach, gab es keine Reaktion der anwesenden Journalisten. Man könnte meinen, dass es allgemein als “gegeben” angesehen wird, dass die schwarz-grüne Bundesregierung viel Geld in Zeitungen und Fernsehen steckt, um die gewünschte Berichterstattung zu erhalten.Nach Recherchen von unzensuriert war die finanzielle Unterstützung für Medien noch nie so hoch wie 2020, wo für Inserate, Presseförderung und Programmentgelte für den ORF ingesamt mehr als eine Milliarde Euro ausgegeben wurde.Ausgebildet als “Parteisoldat”Die Gratiszeitung Heute ist einer der großen Profiteure dieser Medienpolitik. Und deshalb den Mächtigen offensichtlich auch zum Dank verpflichtet. Jedenfalls kam in der Redaktion der Journalist Leo Stempfl unter, der zuvor die politische Akademie der ÖVP besucht hatte. Möglicherweise ausgebildet als „Parteisoldat“, darf man sich nicht wundern, welche Ergüsse nun aus seiner Tastatur fließen.“Beiß-Attacken” durch Kundgebungs-TeilnehmerAls Leser hat man jedenfalls den Eindruck, dass Herr Stempfl bei Heute nur dafür abgestellt ist, Corona-Demonstranten zu diskreditieren. Unter 50.000 Teilnehmern (manche sprechen sogar von 100.000) am vergangenen Samstag in Wien findet Stempfl nur Antisemiten, Neonazis und Beiß-Attacken durch Kundgebungs-Teilnehmer.Die Schlagzeilen lesen sich dann wie folgt:„Sieg Heil“-Rufe bei Corona-Demo in jüdischem ViertelCorona-Skeptiker planen „Schlägertrupp“ bei DemoRädelsführer noch vor Corona-Demo festgenommenUnfreiwilliger Kronzeuge für geplante EskalationUnfreiwillig wurde Stempfl aber auch Zeuge für die Polizei-Strategie, die Teilnehmer in eine Eskalation zu treiben. Der Mann schrieb:Um 13.30 Uhr wurde die untersagte Versammlung wegen der zahlreichen Verstöße durch die Polizei erneut aufgelöst. Die WEGA ist bereits in der Babenbergerstraße und lässt weder Passanten noch Demonstranten durch. Die Versammlung kann deswegen aktuell nirgends hin, Polizeihunde wurden hinzugezogen.WEGA und Hundestaffel sperrten Wege abAlso: Die Polizei löste die Versammlung auf, drängte die Menschen, den Platz zu verlassen, sperrte aber in alle Richtungen den Weg ab, dafür wurde sogar die Spezialeinheit WEGA und eine Hundestaffel hinzugezogen.Am Ende hat es doch noch etwas Gutes, wenn die ÖVP einen jungen Journalisten in die Medienwelt schickt und er dann ausgerechnet für jene Kronzeuge wird, die er eigentlich als Unmenschen verächtlich machen sollte.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
„Rechtsextreme Gesinnung“: Fellner-Blatt wegen übler Nachrede verurteilt,"Justiz    8. März 2021 / 10:49„Rechtsextreme Gesinnung“: Fellner-Blatt wegen übler Nachrede verurteiltBittere Niederlage für Oe24-Herausgeber Wolfgang Fellner: Sein Blatt wurde wegen übler Nachrede rechtskräftig verurteilt. Jetzt muss er auf der Webseite der Zeitung das Urteil verkünden, Prozesskosten übernehmen und Entschädigungen zahlen.Brigadier rechtsextreme Gesinnung unterstelltDen Tatbestand der üblen Nachrede lieferte oe24 schon am 22. November 2019. In einem Artikel mit dem Überschrift „Dossier: Warnung vor bewaffnetem Netzwerk im Heer“ wurde behauptet, dass Brigadier i. R. Josef Paul Puntigam und Vizeleutnant Christian Huber, beide im Verein „Militär Fallschirmspringer Verbund-Ostarrichi (MILF-O)“, einer rechtsextremen Gesinnung angehören würden.Bereits am 9. Juni 2020 wurde oe24 vom Landesgericht für Strafsachen in Wien aufgrund dieser üblen Nachrede verurteilt. Dagegen berief das Fellner-Blatt. Am 4. März 2021 hat das Oberlandesgericht Wien der Berufung nicht stattgegeben und das Urteil vom 9. Juni als rechtskräftig erkannt.Zeugen von oe24 konnten keine überzeugenden Fakten liefernMaßgeblich war, dass das Heeresabwehramt, aber auch das Dokumentationszentrum des Österreichischen Widerstandes (DÖW), die beide von oe24 als Zeugen nominiert worden waren, die Angaben des Mediums nicht faktenbasierend bestätigen konnten.Fellners Blatt muss nun sowohl Herrn Puntigam, als auch Herrn Huber eine Entschädigung von je 2.000 Euro leisten, einen Widerruf ihrer Behauptung veröffentlichen und die Prozess- und Anwaltskosten tragen.In den Fokus linker Zeitgeist-Journalisten geratenGegenüber unzensuriert meinte Josef Paul Puntigam, dass er seit der Sanierung des Kreta-Denkmals in Feldbach, für dessen Revitalisierung er auch eigenes Geld verwendete, in den Fokus linker Zeitgeist-Journalisten geraten sei. Auch der Standard habe schon Schmutzkübel über ihn gelehrt, aber immer im Konjunktiv, also in der Möglichkeitsform, geschrieben.Oe24 dagegen, so Puntigam, sei auf diese Hetze ahnungslos aufgesprungen und hätte den Indikativ verwendet und dadurch eine tatsächliche Begebenheit ausgedrückt. Das Gericht stellte somit eine Tatsachenbehauptung des Fellner-Blattes fest, weshalb es zur Verurteilung wegen übler Nachrede kam.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Journalisten schießen übers Ziel: Vergleich zwischen Demonstranten und Ratten,"Corona-Demo    7. März 2021 / 19:03Journalisten schießen übers Ziel: Vergleich zwischen Demonstranten und RattenWas war da los im österreichischen Blätterwald, als das sogenannte Rattengedicht in Braunau auftauchte? Weil ein kleiner Funktionär der FPÖ in einer Kolumne in einer Gemeindezeitung sich selbst als Stadtratte und alle handelnden Personen im Gedicht ebenfalls als Ratten titulierte, gab es beinahe eine Regierungskrise.ORF– und oe24-Journalisten hemmungslosVor allem die Medien erhoben den moralischen Zeigefinger. Und was ist jetzt? Ausgerechnet ein ORF-Redakteur und eine oe24-Redakteurin scheuen sich plötzlich nicht, Menschen mit Ratten zu vergleichen.Hanno Settele (ORF) sprach in einem Tweet davon, dass „er zu keinem Arzt/Ärztin gehen möchte den/die er am Ring gesehen hätte, oder der auf “Kickls Rattenfängerwiese” gepilgert ist, während Isabelle Daniel (oe24) ebenso davon sprach, dass da „Rattenfänger agitieren“.Das bedeutet natürlich, dass diese feinen Herrschaften jene friedlichen Bürger, die gestern, Samstag, an der Kundgebung und dem Spaziergang in Wien teilgenommen haben, als Ratten sehen, was vollkommen inakzeptabel ist.FPÖ-Mediensprecher Hafenecker fordert KonsequenzenFPÖ-Mediensprecher Christian Hafenecker bezeichnete die Meldungen der beiden Journalisten in einer Aussendung als skandalös und meinte:Ich erwarte mir eine sofortige Entschuldigung der beiden Journalisten für ihre unglaublichen Entgleisungen und fordere gleichzeitig auch deren Chefredakteure auf, darüber nachzudenken, ob die beiden Hassposter noch in der Lage sind, mit der gebotenen Objektivität über die österreichische Innenpolitik zu berichten.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
